0.0396,0.13758,0.00235,0.01121,0.00082,0.00285,0.00466,0.00508,0.09436,0.31293,0.23869,0.21296,0.00065,0.18323,0.04599,0.01004,0.00018,0.00028,0.00011,0.00039,0.00045,0.0014,0.00081,0.00329,0.00052,0.01214,0.00045,0.00065,0.00107,0.00058,0.00064,0.00116,0.00085,0.00016,0.00027,0.00047,0.00079,0.00208,0.00059,0.0004,0.00272,0.00609,0.00352,0.01297,0.00572,0.00077,0.00146,0.00027,0.00021,0.00909,0.00343,0.00227,0.00203,0.0025,0.00202,0.00053,0.00141,0.00132,0.00089,0.02325,0.07661,0.00321,0.00133,0.00131,0.00105,0.00432,3E-05,0.00012,0.00012,6E-05,0.00222,0.00019,0.00021,0.00018,7E-05,0.00217,0.00129,0.00317,0.00254,0.00102,0.00146,0.01083,0.00818,0.0024,0.00593,0.0027,0.00351,0.0003,0.00039
0.00413,0.09558,0.0007,0.00354,0.00043,0.00111,0.00323,0.00148,0.22446,0.0003,0.19736,0.01529,0.0017,0.0002,0.0036,0.00227,0.0001,0.00043,8E-05,0.00026,0.00036,0.00084,0.00046,0.00556,0.00218,0.00365,0.00787,0.00162,0.0005,0.00039,0.00074,0.00102,0.00043,0.00019,0.00064,0.00048,0.00048,0.00154,0.00025,0.00037,0.00189,0.00469,0.00211,0.00978,0.00477,0.00032,0.00072,3E-05,4E-05,0.00099,0.00079,0.00159,0.00167,0.0019,0.00081,0.00037,0.00064,0.00077,0.00072,0.00835,0.02743,0.0013,0.00022,0.0009,0.00049,0.00126,2E-05,0.0001,0.00014,5E-05,0.00142,2E-05,1E-05,2E-05,1E-05,0.00089,0.00054,0.00221,0.00176,0.0032,0.00029,0.0043,0.00172,0.00105,0.00153,0.001,0.00169,3E-05,7E-05
0.00014,1E-05,3E-05,1E-05,1E-05,3E-05,0.00018,4E-05,0,0,0,9E-05,0,1E-05,0.00011,4E-05,0,0,0,0.0204,0,4E-05,2E-05,0,3E-05,0,0,0,1E-05,0,0,3E-05,1E-05,0,0,1E-05,5E-05,8E-05,0,0,0.0001,0.00027,8E-05,0.00052,0.00027,1E-05,0,0,0.0001,0.0001,3E-05,8E-05,0.0001,0.0001,3E-05,2E-05,1E-05,4E-05,4E-05,0,0,8E-05,1E-05,5E-05,2E-05,7E-05,0,1E-05,0,0,6E-05,0,0,0,0,7E-05,3E-05,0,9E-05,1E-05,1E-05,6E-05,2E-05,2E-05,1E-05,0,6E-05,0,0
7E-05,0.00062,0.00091,0.03325,9E-05,0.00028,0.00017,0.00038,0.03567,3E-05,4E-05,6E-05,0.0001,5E-05,4E-05,5E-05,0.00048,5E-05,2E-05,5E-05,0.00012,0.00019,7E-05,0.00044,6E-05,8E-05,0.00079,9E-05,0.00013,0.0002,0.00013,0.00311,0.00013,3E-05,4E-05,7E-05,8E-05,8E-05,9E-05,0.00496,0.00015,0.00014,0.00031,0.00097,0.00099,3E-05,4E-05,0.00011,7E-05,0.00023,0.00037,0.00011,5E-05,0.00021,0.00019,8E-05,0.00019,0.00013,8E-05,0.0032,0.01051,6E-05,0.0001,0.00014,0.00013,6E-05,0,0,2E-05,7E-05,0.00014,0.00016,0.00023,0.00018,0.00012,9E-05,0.00012,9E-05,0.00015,5E-05,0.00019,0.00136,0.00095,0.00036,0.00024,0.0004,0.0005,0.00018,0.00035
0.01223,0.0014,0.00229,0.00271,0.0009,0.00221,0.0154,0.00328,0.00047,8E-05,0.00026,0.00055,0.00024,0.00056,0.00056,0.00377,0.00036,6E-05,0.00038,0.00038,9E-05,0.00326,0.25846,0.01764,0.19698,0.00029,0.00044,0.00054,0.00097,0.00268,0.00069,0.00301,0.00115,0.00016,0.00017,0.00047,0.00131,0.00747,0.00013,0.0002,0.00866,0.02388,0.03649,0.04652,0.0241,0.0008,0.00083,0.00109,0.00051,0.00641,0.00195,0.01084,0.01528,0.00889,0.00373,0.00224,0.00077,0.00316,0.00363,0.00103,0.00314,0.00639,0.00065,0.00403,0.00119,0.00641,0.00012,0.00049,0.00025,0.00096,0.00499,1E-05,4E-05,1E-05,3E-05,0.00416,0.00272,0.00062,0.00761,0.00104,0.00283,0.00549,0.00352,0.00209,0.00136,0.00033,0.00577,1E-05,0.00019
1E-05,0,0,0,0,0,1E-05,0,0,0,0,3E-05,0,0,0,0,0,0,0,0,1E-05,0,0,7E-05,4E-05,0,0,0,0,0.00264,0.00034,0,0,0,0,0,0,0,0,0,0,1E-05,0,2E-05,1E-05,0,0,0,0,0,0,0,0,1E-05,0,2E-05,0,0,0,0,0,1E-05,0,0,0,1E-05,0,0,0,0,0,0,0,0,0,1E-05,0,0,0,0,0,0,0,0,1E-05,0,0,1E-05,0
0.00018,2E-05,5E-05,2E-05,2E-05,5E-05,0.04335,9E-05,1E-05,0,1E-05,2E-05,1E-05,1E-05,2E-05,6E-05,1E-05,1E-05,1E-05,1E-05,2E-05,5E-05,2E-05,2E-05,3E-05,1E-05,2E-05,0.00012,0.00918,0.12195,0.19947,7E-05,0.00015,1E-05,1E-05,2E-05,2E-05,0.00012,1E-05,1E-05,0.00013,0.00046,0.00011,0.0007,0.00035,4E-05,2E-05,1E-05,1E-05,0.00033,8E-05,0.00011,0.00012,0.00022,5E-05,0.00012,7E-05,6E-05,6E-05,2E-05,2E-05,0.00015,0.00011,8E-05,3E-05,0.00012,0,1E-05,1E-05,2E-05,0.0001,2E-05,2E-05,2E-05,1E-05,0.0001,6E-05,0,0.00012,3E-05,4E-05,0.00011,5E-05,3E-05,5E-05,1E-05,0.0001,5E-05,3E-05
0.00054,0.00064,7E-05,0.00079,2E-05,7E-05,0.00022,0.0022,2E-05,1E-05,0.00022,0.00354,3E-05,1E-05,3E-05,5E-05,2E-05,1E-05,1E-05,2E-05,3E-05,0.00021,7E-05,0.00026,0.00072,2E-05,6E-05,0.01807,0.07225,0.00011,6E-05,0.00125,3E-05,7E-05,0.00022,9E-05,3E-05,0.00011,2E-05,4E-05,0.0001,0.00037,9E-05,0.00054,0.00025,0.00971,0.00862,5E-05,9E-05,0.00025,6E-05,7E-05,8E-05,0.00023,6E-05,0.00014,0.00012,0.0001,5E-05,0.00024,0.00011,0.00012,5E-05,0.00013,4E-05,0.00017,0.00018,0.00078,0.00195,0.00024,9E-05,5E-05,6E-05,4E-05,2E-05,0.00013,5E-05,0,8E-05,3E-05,0.00028,8E-05,0.00056,3E-05,0.0003,3E-05,0.0001,0.00017,0.00031
0.00125,0.00272,0.00218,0.00994,0.00117,0.00363,0.00262,0.00483,0.04613,0.00037,0.0038,0.04603,0.02338,0.0005,0.00048,0.00073,0.00045,0.00047,7E-05,0.00047,0.00071,0.00137,0.00097,0.00557,0.00051,0.00092,0.00097,0.00101,0.0012,0.00086,0.00054,0.00248,0.00116,0.00023,0.00041,0.00066,0.00095,0.00114,0.001,0.00323,0.0023,0.00246,0.00405,0.00806,0.00289,0.00105,0.00262,0.00022,0.00017,0.00087,0.00238,0.00163,0.00088,0.0017,0.00177,0.00034,0.00184,0.0011,0.00045,0.04168,0.13754,0.00085,0.00056,0.00099,0.00144,0.0007,1E-05,5E-05,4E-05,0.00013,0.00164,0.00021,0.00018,0.00025,0.00012,0.00086,0.00045,0.01292,0.00209,0.0001,0.00029,0.01696,0.00599,0.00374,0.00628,0.00478,0.00354,0.00032,0.00042
7E-05,0.01701,0.00075,0.00077,5E-05,0.00021,0.00014,0.00042,0.03405,0.21737,0.00435,0.02049,0.00901,3E-05,4E-05,6E-05,5E-05,3E-05,1E-05,3E-05,4E-05,7E-05,4E-05,0.00028,3E-05,5E-05,8E-05,5E-05,9E-05,6E-05,7E-05,0.00026,0.0001,2E-05,4E-05,6E-05,7E-05,6E-05,5E-05,0.00036,0.0003,0.00012,0.00018,0.00032,0.00014,9E-05,0.00021,3E-05,2E-05,0.00094,0.00025,7E-05,3E-05,7E-05,0.00014,4E-05,0.00013,6E-05,3E-05,0.00191,0.0063,0.00023,4E-05,5E-05,7E-05,3E-05,0,0,1E-05,2E-05,8E-05,3E-05,3E-05,4E-05,2E-05,7E-05,0.00012,0.00231,8E-05,1E-05,6E-05,0.0008,0.00115,0.00018,0.00022,0.00022,0.00016,4E-05,5E-05
0.00034,0.00423,0.00014,0.00268,0.0001,0.0003,0.0005,0.00042,0.00341,6E-05,0.00699,0.25498,0.05994,6E-05,0.00012,0.00026,0.00043,7E-05,5E-05,5E-05,0.00444,0.00024,0.0001,0.0004,8E-05,8E-05,0.00067,9E-05,0.00013,0.00018,0.00012,0.00265,0.0003,4E-05,5E-05,8E-05,0.00011,0.00024,9E-05,0.00412,0.00129,0.00066,0.00044,0.00196,0.00135,0.00014,0.00058,0.00011,8E-05,0.00028,0.00023,0.00027,0.00023,0.00044,0.0002,0.00017,0.00022,0.00022,0.00021,0.00288,0.00941,0.00023,0.00013,0.00026,0.00014,0.00023,0,1E-05,0.00082,0.0001,0.00034,0.00015,0.00022,0.00017,0.00011,0.00024,0.00018,0.01133,0.00033,0.00904,0.00026,0.0014,0.00148,0.00038,0.00047,0.00037,0.00057,0.00021,0.00035
0.00235,0.07593,0.00305,0.0403,0.00019,0.00077,0.00109,0.00154,0.06009,0.00819,0.01395,0.06969,0.18921,9E-05,0.00018,0.00037,0.0002,0.00011,7E-05,8E-05,0.00013,0.00029,0.00016,0.00073,0.00012,0.00072,0.00031,0.00015,0.0002,0.00016,0.00011,0.00104,0.00041,8E-05,0.00011,0.00013,0.00018,0.00036,0.00015,0.00146,0.00183,0.00096,0.00071,0.00441,0.00271,0.00116,0.00125,0.00029,0.00021,0.0004,0.00096,0.00067,0.00034,0.00088,0.00035,0.00022,0.00029,0.00147,0.00023,0.00527,0.01733,0.00034,0.0011,0.00042,0.00093,0.00344,0,2E-05,0.00019,0.00583,0.00095,0.00024,0.00033,0.00026,0.00011,0.00131,0.00054,0.01328,0.00047,0.001,0.00471,0.00276,0.00398,0.00101,0.00489,0.00083,0.00127,0.00039,0.00047
3E-05,0.00016,0.00045,0.00154,6E-05,0.00021,0.00011,0.00032,0.00059,3E-05,0.0002,0.0001,0.02486,3E-05,4E-05,5E-05,0.0001,6E-05,3E-05,3E-05,7E-05,0.0001,5E-05,0.00032,4E-05,7E-05,0.00021,7E-05,8E-05,8E-05,5E-05,0.00058,9E-05,4E-05,4E-05,5E-05,9E-05,5E-05,7E-05,0.0009,0.00018,4E-05,0.0002,0.0005,0.00023,0.0002,0.00053,7E-05,5E-05,9E-05,0.00023,8E-05,3E-05,0.0001,0.0001,5E-05,0.00012,0.00011,3E-05,0.00227,0.00747,4E-05,0.00021,5E-05,0.00014,0.00061,0,0,1E-05,2E-05,0.00025,7E-05,9E-05,8E-05,4E-05,8E-05,3E-05,0.00103,8E-05,0.00013,5E-05,0.00105,0.00083,0.00029,0.00017,0.00027,0.00032,0.0001,0.00014
0.00018,2E-05,4E-05,2E-05,1E-05,4E-05,0.00023,8E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.00033,1E-05,5E-05,1E-05,0,1E-05,1E-05,1E-05,5E-05,2E-05,1E-05,2E-05,1E-05,1E-05,1E-05,2E-05,1E-05,1E-05,6E-05,2E-05,0,1E-05,1E-05,2E-05,0.00011,1E-05,3E-05,0.00013,0.00036,0.0001,0.00068,0.00035,2E-05,1E-05,0,1E-05,0.0003,0.00018,0.00011,0.00013,0.00013,9E-05,5E-05,2E-05,8E-05,6E-05,0,0,0.00013,2E-05,6E-05,2E-05,9E-05,0,1E-05,1E-05,0,7E-05,0,0,1E-05,0,7E-05,5E-05,0,0.00011,1E-05,2E-05,8E-05,3E-05,3E-05,2E-05,0,8E-05,0,1E-05
0.00326,0.00049,0.00023,0.00043,8E-05,0.00022,0.00127,0.00031,0.0032,0.00035,0.00454,0.00456,0.00027,0.00027,0.10464,0.2538,0.18861,0.0611,0.03981,0.00207,0.04737,0.00349,0.00032,0.00249,0.00058,0.00676,0.02546,0.0016,0.00962,0.00174,0.00012,0.00437,0.00378,0.00012,0.00565,0.00065,0.00266,0.00362,0.02713,0.00497,0.00513,0.00192,0.00088,0.00443,0.00218,0.00035,0.00136,0.00095,0.00044,0.00052,0.00036,0.00066,0.00069,0.00085,0.00033,0.00052,0.00034,0.00053,0.00037,0.00592,0.0001,0.00061,0.00026,0.00041,0.0002,0.00072,1E-05,4E-05,6E-05,0.00016,0.00137,0.00039,0.00348,0.00049,0.00011,0.00113,0.00444,0.00484,0.00095,9E-05,0.00021,0.00247,0.00023,0.00048,0.00166,0.00085,0.00142,0.00225,0.0032
0.00015,3E-05,3E-05,6E-05,1E-05,2E-05,0.00015,3E-05,7E-05,2E-05,9E-05,0.0001,3E-05,1E-05,0.00425,0.00836,0.00583,0.00196,0.0013,7E-05,0.00078,0.00012,2E-05,5E-05,2E-05,0.00022,0.00093,3E-05,0.00017,5E-05,2E-05,0.00057,0.00019,1E-05,0.00017,2E-05,0.01233,0.00017,0.00107,0.00091,0.00069,0.00023,8E-05,0.00053,0.00036,2E-05,7E-05,3E-05,2E-05,5E-05,2E-05,8E-05,8E-05,0.00018,3E-05,5E-05,3E-05,4E-05,4E-05,0.00011,6E-05,7E-05,4E-05,6E-05,2E-05,8E-05,0,0,1E-05,1E-05,0.00018,8E-05,0.00012,4E-05,2E-05,0.00012,0.00011,0.00369,8E-05,1E-05,4E-05,0.0001,4E-05,4E-05,0.0001,3E-05,0.00014,0.0002,0.00014
0.00214,0.00073,0.00053,0.00208,0.00014,0.00036,0.00094,0.00083,0.00084,0.00155,0.00123,0.00118,0.00411,6E-05,0.00152,0.00084,0.00724,0.01617,0.01192,0.00032,0.00496,0.00312,0.00059,0.00815,0.00024,0.00256,0.00046,0.00967,0.00267,0.00397,0.0017,0.00784,0.00756,0.00032,0.00691,0.00375,0.00208,0.00326,0.00112,0.00221,0.00289,0.00126,0.00166,0.00294,0.00129,0.00183,0.00161,0.0049,0.00051,0.00036,0.00019,0.00126,0.00046,0.00092,0.00057,0.00337,0.00034,0.00165,0.00192,0.0015,6E-05,0.00058,0.00153,0.00033,0.00013,0.00038,1E-05,3E-05,2E-05,7E-05,0.00161,0.00034,0.00854,0.00066,0.00039,0.00179,0.00052,0.01244,0.00043,4E-05,8E-05,0.00122,0.00011,0.00096,0.00202,0.00337,0.00076,0.00891,0.00568
0.0001,6E-05,2E-05,8E-05,1E-05,2E-05,8E-05,4E-05,4E-05,6E-05,4E-05,4E-05,0.00011,3E-05,0.00135,0.00098,0.02782,0.21953,0.15117,0.00033,5E-05,0.00285,2E-05,0.00018,3E-05,7E-05,7E-05,0.00014,7E-05,0.00015,4E-05,0.00032,0.00026,7E-05,0.00026,0.00011,0.0001,0.0001,0.00169,0.00067,0.00065,0.00011,7E-05,0.00084,0.00015,6E-05,6E-05,0.00011,2E-05,3E-05,1E-05,8E-05,5E-05,0.00023,3E-05,0.00036,3E-05,0.00015,6E-05,6E-05,3E-05,7E-05,0.0001,3E-05,2E-05,7E-05,0,0,1E-05,1E-05,0.00036,0.0001,0.0001,4E-05,2E-05,0.00019,3E-05,0.00039,4E-05,1E-05,2E-05,7E-05,2E-05,4E-05,0.00022,3E-05,5E-05,0.00069,0.00165
0.00076,0.0005,3E-05,0.00084,1E-05,0.00016,0.00014,0.00041,0.00015,0.00049,0.00022,0.00021,0.00143,0,0.00021,0.00021,0.00025,0,0.05383,0.00018,0.00026,0.00028,0.00016,0.0025,4E-05,0.00067,9E-05,0.00207,0.00081,0.00192,0.00018,0.0028,0.00305,0.00011,0.00362,0.00116,0.00055,0.00084,0.00018,0.00018,0.00028,0.00012,0.00058,0.0063,0.00012,0.00032,0.00035,0.00142,0.0001,2E-05,1E-05,6E-05,4E-05,0.00018,6E-05,7E-05,0.00013,0.00072,0.00065,0.00068,0,4E-05,0.00075,4E-05,2E-05,3E-05,0,0,0,0,0.00052,5E-05,0.00026,0.0001,0,0.0002,0.00023,0.00026,4E-05,0,1E-05,0.00048,1E-05,0.00045,0.00165,0.00022,0.00015,0.00231,0.00784
0.00301,0.00146,0.00075,0.00011,3E-05,0.02373,0.00011,8E-05,0.00062,0.00018,0.00094,0.00089,0.00049,0.00451,0.00028,8E-05,0.00026,3E-05,0.00012,0.26787,0.18126,0.01361,2E-05,4E-05,0.00023,0.00219,0.00019,0.00089,0.00096,7E-05,4E-05,0.00064,0.00129,0.00026,0.00034,0.0004,0.0001,0.0001,0.18438,0.01,0.00011,0.00016,7E-05,0.00085,0.0009,0.01394,0.02322,0.00044,0.00036,6E-05,6E-05,4E-05,5E-05,0.00102,4E-05,0.00022,0.00038,0.00031,0.00213,0.00015,0.00065,0.00016,0.00054,0.00068,0.00013,0.00029,0.00017,0.00073,0.00307,0.00073,0.00037,0.00117,0.00118,0.00094,0.00056,0.00079,5E-05,0.00019,0.00038,0.00077,0.00067,0.0007,0.0007,0.00067,0.0008,0.00024,0.00048,0.00106,0.0018
0.00139,0.00086,0.0051,0.00032,0.00011,8E-05,0.00015,0.00026,0.00715,0.00207,0.00912,0.01008,0.00496,0.05201,0.00282,0.00021,0.00193,0.00024,0.0012,0.0053,0.06495,0.16237,7E-05,0.00012,0.00195,0.02517,0.00032,0.00972,0.0102,3E-05,2E-05,0.00037,0.00019,0.00102,0.00067,0.00068,0.00012,5E-05,0.00033,0.00729,0.00011,0.0006,0.00025,0.00155,0.00086,0.00039,0.0007,0.00481,0.0029,0.00028,0.00055,9E-05,7E-05,0.00309,5E-05,0.00161,0.00239,0.00048,0.00296,0.00128,0.00449,0.0004,0.00342,0.00473,0.00115,0.0025,8E-05,0.00033,0.00063,0.00833,0.00325,0.00823,0.0124,0.00893,0.00596,0.00779,0.0002,0.00085,0.00405,0.00901,0.00684,0.00752,0.00445,0.00758,0.00441,0.00172,0.00259,0.00902,0.0171
0.00207,0.00047,0.0031,0.00028,0.00019,0.00032,0.00212,0.0005,0.00295,0.00088,0.00343,0.00391,0.00269,0.01845,0.0011,0.00103,0.00127,0.00024,0.00061,0.00196,0.02319,0.05784,0.00022,6E-05,0.00154,0.00973,0.00053,0.0036,0.00418,0.00037,0.00013,0.00125,0.00178,0.01187,0.00116,0.0005,0.00048,0.00136,0.0004,0.0037,0.00343,0.00387,0.0016,0.00744,0.00372,0.00021,0.00052,0.00185,0.00111,0.0007,0.00045,0.00097,0.00114,0.00233,0.00044,0.00107,0.00104,0.00068,0.00181,0.00104,0.00175,0.00207,0.00149,0.00351,0.00186,0.00251,4E-05,0.00018,0.00025,0.00305,0.00199,0.00352,0.00509,0.00377,0.00266,0.00392,0.00078,0.00047,0.00252,0.00334,0.00363,0.0035,0.0027,0.00377,0.00173,0.00067,0.00194,0.00414,0.00627
0.02362,0.00964,0.00443,0.08021,0.00378,0.00697,0.0068,0.04127,0.00136,0.00071,0.00059,0.00227,0.0031,0.00076,0.00716,0.00416,0.00041,0.00156,0.00039,0.0013,0.00218,0.00135,0.01508,0.16625,0.03509,0.00635,0.01037,0.00364,0.01469,0.02244,0.00821,0.0038,0.00141,0.00044,0.00156,0.00096,0.00059,0.00118,0.00089,0.00123,0.00163,0.09186,0.00066,0.00718,0.0104,0.00511,0.01153,0.00811,0.00133,0.03188,0.02797,0.11734,0.12534,0.00865,0.15198,0.12483,0.00165,0.00229,0.00023,0.00126,0.00126,0.00183,0.00184,0.00058,0.00226,0.00025,0,2E-05,6E-05,0.00107,0.00175,0.00078,0.00191,0.00182,0.00047,0.00378,0.03414,0.00468,0.00104,0.00592,0.00095,0.00206,0.00406,0.02629,0.00407,0.00099,0.00619,0.00424,0.00823
0.00077,0.00048,0.00101,0.00928,0.00036,5E-05,0.00012,0.00033,2E-05,3E-05,6E-05,2E-05,4E-05,0.00011,0.00098,0.0018,1E-05,0,0,1E-05,0.00014,1E-05,0.00145,0.12416,0.01975,6E-05,4E-05,0.00012,9E-05,0.01737,0.00342,0.00066,9E-05,9E-05,0.00033,0.00018,7E-05,2E-05,3E-05,7E-05,0.00011,0.0002,0.0002,0.00168,0.00015,0.00148,0.00282,0.00214,9E-05,0.015,0.00177,0.00618,0.00952,0.0022,0.00064,0.00791,0.00024,0.00046,1E-05,0.00025,0.0006,0.00055,0.00043,0.00012,0.00023,0.00093,0,0,3E-05,0,0.00053,0.00026,0.00054,0.00027,0.00016,0.00137,0,0,0.0001,0.0008,0.00052,0.00054,0.00115,0.00194,0.00225,0.00018,0.00084,0.00159,0.00078
0.08273,0.02783,0.00141,0.023,0.00199,0.00602,0.00651,0.01025,0.00109,0.01148,0.00276,0.03022,0.06732,0.01917,0.19369,0.06169,0.00134,0.01665,0.00289,0.01818,0.0518,0.02208,0.01186,0.29582,0.12943,0.22186,0.36255,0.06709,0.02949,0.01643,0.03218,0.02522,0.0231,0.00594,0.03133,0.01575,0.00977,0.00607,0.00876,0.02286,0.00121,0.00728,0.00442,0.01638,0.00893,0.01541,0.00672,0.00618,0.00125,0.0113,0.00141,0.00925,0.00995,0.00476,0.00808,0.01353,0.01065,0.00149,0.00088,0.00394,0.0038,0.00139,0.00127,0.00111,0.00099,0.00107,0.00012,0.00052,0.00249,0.00333,0.01609,0.00153,0.00131,0.00121,0.00056,0.00495,0.0024,0.0026,0.0012,0.00274,0.01019,0.00467,0.00913,0.00463,0.04124,0.02904,0.02998,0.0029,0.00257
0.00042,0.00812,0.00026,0.00486,3E-05,0.0031,0.00262,0.00487,0.00051,0.00031,0.0009,0.00164,0.00054,0.01143,0.04574,0.02159,0.00037,0.00029,0.00106,0.00803,0.02452,0.01246,0.00453,0.03066,0.00316,0.04031,0.00715,0.00271,0.01246,7E-05,0.00074,0.00309,0.01251,0.00019,0.00392,0.00158,0.00379,0.00314,0.00408,0.00526,0.00032,0.00031,0.00064,0.00184,0.00066,0.00847,0.00303,0.00264,0.0003,0.0031,0.00022,0.00044,0.00052,0.00143,0.00394,0.00096,8E-05,0.00033,5E-05,0.00109,0.00102,0.00014,0.00034,0.00034,0.00027,0.00036,7E-05,0.0003,0.00137,0.00046,0.00292,0.00029,6E-05,5E-05,3E-05,0.00178,0.00099,0.00107,0.00057,0.00027,0.00286,0.00197,0.00185,0.00074,0.02205,0.0171,0.01678,0.00056,0.00066
0.0085,0.00176,0.00084,0.01566,0.00017,0.00061,0.00297,0.0057,0.01046,0.00676,0.01332,0.01387,0.06133,0.00255,0.00922,0.00406,0.00613,0.07535,0.05945,0.00265,0.06139,0.05806,0.00202,0.0028,0.00816,0.03627,0.13667,0.02009,0.00909,0.00099,0.00025,0.00318,0.00471,0.03451,0.01112,0.00759,0.01059,0.01581,0.0391,0.03056,0.00455,0.00062,0.00025,0.00503,0.00158,0.01098,0.01291,0.00486,0.00793,0.02164,0.0014,0.02538,0.03737,0.00034,0.01095,0.00395,0.00188,0.00379,0.00205,0.00252,0.0085,0.00043,0.00159,0.00158,0.00057,0.00075,0.00029,0.00126,0.00682,0.00115,0.00241,0.00135,0.00212,0.00271,0.00102,0.00167,0.0011,0.00063,0.00084,9E-05,0.00154,0.00084,0.00111,0.00317,0.00476,0.00413,0.00644,0.00186,0.00739
6E-05,0.00018,0.00027,4E-05,2E-05,0.00013,0.00015,0.00019,0.00108,0.00066,0.0029,0.00178,0.01323,0.00016,0.00038,7E-05,0.00013,1E-05,1E-05,0.00014,3E-05,0.00021,3E-05,0.00011,0.00015,0.02983,0.00015,0.12479,0.0008,8E-05,0.00016,0.00036,0.00164,0.0032,0.00112,0.00021,6E-05,0.00138,0.00016,0.00186,0.00034,0.00014,3E-05,0.00039,0.00019,0.00147,0.00173,8E-05,0.00024,0.0007,5E-05,0.0033,0.00177,0.00067,0.0004,0.00041,0.00018,0.00033,6E-05,0.0005,0.00096,4E-05,0.00025,0.00021,7E-05,6E-05,4E-05,0.00017,0.00174,3E-05,0.00076,0.00011,0.00061,0.00013,0.00011,0.00015,2E-05,0.00013,0.00014,0.00027,0.00119,7E-05,0.00153,0.00139,0.0024,0.00156,0.0006,0.00063,0.00166
